name,state,latitude,longitude
Wendy's,Kentucky,36.98969,-86.42815
Roy Rogers,Maryland,39.649606,-78.758877
Burger King,New York,40.675887,-73.866636
Popeyes Chicken and Biscuits,Maryland,39.5646,-76.9736
Arby's,Pennsylvania,41.20428,-77.26291
Arby's,Illinois,42.3208,-89.0574
Wendy's,Mississippi,34.18941,-90.5799
Kettle Restaurant,Texas,29.212861,-99.7753162
Burger King,New York,43.059983,-76.146671
Boston Market,Maryland,38.99718,-76.90638
Krystal,Georgia,32.88046,-83.765197
Mcdonald's,Maryland,39.209409,-76.724181
Mcdonald's,New Mexico,35.154617,-106.681587
Burger King,Texas,29.773526,-95.307955
Domino's Pizza,Arizona,33.39045,-112.59096
Domino's Pizza,North Carolina,35.72201,-78.5487
Taco John's,Iowa,42.51369,-92.43258
Checkers,Maryland,39.337751,-76.482025
Blake's Lotaburger,New Mexico,35.195614,-106.65914
McDonald's,Virginia,37.123277,-81.521238
Taco Bell,Alabama,30.88406,-87.78817
McDonald's,Utah,40.30226,-109.98212
McDonald's,Louisiana,32.4514,-93.72186
Sonic Drive-In,Louisiana,31.29543,-92.51437
Dairy Queen,Kentucky,38.155766,85.589928
Whataburger,Texas,30.22279,-95.56145
Krystal,Florida,28.552592,-81.464927
Burger King,Louisiana,29.875182,-90.114028
McDonald's,Colorado,39.74022,-104.91573
Subway,New Mexico,35.13078,-106.57757
Crystal Restaurant,Delaware,38.71364,-75.09506
Taco Bell,Washington,48.418077,-119.507781
McDonald's,Ohio,41.16463,-83.42052
McDonald's,Washington,47.252086,-122.29454
Arby's,Alabama,30.88411,-87.78761
McDonald's,Iowa,42.499766,-90.665046
Chick-fil-A,Georgia,33.79065,-83.7465
Burger King,Washington,46.97651,-123.81093
Burger King,Massachusetts,42.247904,-71.004319
McDonald's,Virginia,37.776505,-79.433129
Jimmy John's,Alabama,30.69095,-88.04084
McDonald's,Pennsylvania,40.30521,-79.58764
McDonald's,Alabama,31.225233,-85.40032
Sonic Drive-In,Alabama,30.80775,-88.07233
Popeyes Louisiana Kitchen,Mississippi,34.75284,-89.45216
Burger King,New York,42.918941,-78.737331
Pizza Hut,Montana,48.195184,-106.629676
McDonald's,Kansas,38.884,-94.8064
McDonald's,Arizona,31.98826,-110.29411
KFC,Kentucky,37.674618,-82.777565
Dairy Queen,Kentucky,38.338955,82.943313
Sonic Drive-In,Arkansas,34.95912,-92.42299
Burger King,Indiana,41.45062,-85.24563
Taco Bell,Texas,32.53951,-94.34916
Runza,Nebraska,42.23555,-97.011618
Kasa's Pizza,Pennsylvania,41.1271,-75.3071
Subway,California,32.786835,-117.0975
McDonald's,Nebraska,42.235,-97.00426
Hardee's,Wisconsin,44.529616,-89.574678
Wendy's,Kentucky,38.471143,-82.632891
Firehouse Subs,Florida,26.586405,-80.14615
McDonald's,Louisiana,30.95934,-92.18971
Wendy's,Indiana,41.4246,-87.3642
Burger King,Ohio,41.367763,-82.110575
Taco Bell,Ohio,39.994431,-81.574721
Arby's,Florida,28.611823,-81.429873
Taco Bell,Georgia,33.6026,-83.864686
Good Times Burgers & Frozen Custard,Colorado,39.7402,-104.9168
Burger King,Maryland,38.804676,-76.9784
Jack in the Box,Nevada,36.07448,-115.17276
SONIC Drive In,Tennessee,36.2696,-87.0589
Jimmy John's,Oregon,45.52292,-122.69021
Burger King,Tennessee,35.87398,-84.23658
KFC,Kentucky,37.8262,-82.8229
Taco Bell,South Dakota,45.458682,-98.437843
Taco Bell,Mississippi,34.189784,-90.577591
McDonald's,Tennessee,35.11467,-89.94567
Taqueria,Nevada,39.46976,-119.7858
Subway,Louisiana,32.453244354,-93.862903162
Domino's Pizza,Georgia,33.92262,-84.37929
El Pollo Loco,California,37.319351,-120.479041
SONIC Drive In,Arkansas,34.30687,-92.40784
McDonald's,Indiana,40.45282,-86.91764
Whataburger,Texas,26.16533,-97.67884
Subway,Kansas,37.17714,-94.83215
KFC,Iowa,42.6453,-95.1881
McDonald's,North Carolina,34.81114,-79.17371
Burger King,Alabama,33.33539,-86.783
Burger King,Florida,26.1488,-80.2539
Domino's Pizza,Nebraska,40.75113,-96.63617
Whataburger,Texas,32.80784,-97.41628
McDonald's,Indiana,41.575861,-87.178408
McDonald's,Texas,36.0607,-102.51407
McDonald's,California,34.0549,-117.1756
Sonic Drive-In,Louisiana,32.44174,-93.86403
Little Caesars Pizza,New York,40.73892,-73.7881
Krystal,Louisiana,30.3178,-89.8252
Mcdonald's,Texas,29.831267,-95.728159
Burger King,Pennsylvania,41.247876,-76.992903
McDonald's,California,37.93755,-121.29564
Burger King,Texas,30.0493,-99.1383
McDonald's,Georgia,32.439208,-81.76338
Carl's Jr.,Idaho,43.66906,-116.68011
Domino's Pizza,New Mexico,35.60497,-105.22239
Taco Bell,Alabama,33.594268,-86.283267
Five Guys,Illinois,42.26515,-88.981544
Waffle House,South Carolina,34.85327,-82.45325
McDonald's,South Carolina,34.853023,-82.452875
Subway,Louisiana,31.3455,-92.5201
SONIC Drive In,Oklahoma,35.53426,-97.47767
Wendy's,Pennsylvania,40.243914,-76.993586
McDonald's,Indiana,39.672354,-86.369288
Arby's,Indiana,37.977295,-87.476941
McDonald's,Texas,31.48771,-100.46113
McDonald's,Utah,40.86171,-111.8954
McDonald's,Iowa,42.537782,-92.452172
Jack in the Box,Washington,48.4713,-122.3352
Taco Bell,Illinois,39.555018,-89.297434
Dairy Queen,Kentucky,36.868729,83.880793
Burger King,Washington,47.40552,-120.28001
Taco Bell,Indiana,41.45094,-85.24701
Taco Bell,Utah,37.109869,-113.570286
Hardee's,North Carolina,36.2096,-81.6741
Hardee's,Kentucky,36.926121,-88.345066
Domino's Pizza,Massachusetts,42.2819,-71.0366
McDonald's,Kentucky,38.12543,-82.62732
McDonald's,New York,44.95008,-74.84553
McDonald's,Indiana,41.508198,-87.336014
Skyline Chili,Kentucky,39.017,-84.68839
KFC,Florida,25.9841,-80.2083
Carl's Jr.,Texas,30.172729,-97.800574
Taco Bell,Alabama,33.948888,-86.470773
Taco Bell,North Carolina,33.948653,-86.47148
Burger King,Texas,32.79219,-96.69907
Burger King,North Carolina,35.557615411,-81.063809817
Taco Bell,Missouri,38.744511,-90.6345
Burger King,Florida,26.5868,-80.0934
McDonald's,Iowa,41.051853,-94.367339
McDonald's,New Jersey,40.331900147,-74.118218004
Bojangles' Famous Chicken 'n Biscuits,South Carolina,34.773455,-80.383267
Taco Bell,California,38.81815,-121.1899
McDonald's,Indiana,41.55003,-87.17998
McDonald's,Georgia,33.75101,-84.73148
Domino's Pizza,Alaska,58.30058,-134.418406
Taco Bell,Missouri,39.173068,-91.891052
Burger King,Arkansas,35.22098,-93.16306
Eldon Drive In,Missouri,38.344906,-92.581825
Hardee's,Virginia,38.665386,-78.450006
Burger King,Connecticut,41.2967,-72.3777
Bojangles' Famous Chicken 'n Biscuits,Virginia,37.341128,-79.96856
Jimmy John's,Missouri,38.77012,-90.36484
Burger King,New Mexico,35.144456,-106.585927
Taco Bell,California,34.11179,-118.18827
McDonald's,Oklahoma,36.74635,-95.9345
Taco Bell,Mississippi,33.758511,-90.715733
McDonald's,Wisconsin,43.1814,-89.2067
McDonald's,Alabama,34.4389,-88.13771
Taco Bell,Oregon,45.0071,-122.7903
Hardee's,Iowa,43.10586,-93.607445
McDonald's,Indiana,40.43115,-86.91326
McDonald's,Oklahoma,36.02295,-95.97646
Burger King,Ohio,39.561884,-84.255956
Jack in the Box,Missouri,38.82196,-91.13834
Wendy's,Tennessee,35.9554,-85.0318
Burger King,Louisiana,30.4381,-90.08357
Hardee's,Iowa,42.645464,-95.188684
Jack in the Box,California,34.0555,-117.1757
Whataburger,Texas,33.002341,-97.220698
Pizza Hut,California,33.985904,-118.22475
Burger King,New Jersey,39.43484,-74.611435
Subway,Illinois,41.7839,-87.683836
Taco John's,Indiana,37.9835,-87.6008
Taco Bell,Illinois,40.913874,-89.489732
McDonald's,Arkansas,35.8643,-92.1092
Wendy's,Arkansas,34.75567,-92.260864
KFC,Wisconsin,43.084146071,-89.316002637
Hardee's,South Dakota,44.079673,-103.2255
Burger King,Georgia,33.80372,-84.19256
Five Guys,Indiana,41.5506,-87.1792
Domino's Pizza,Indiana,41.55068,-87.1814
Wendy's,Louisiana,30.505048,-91.151663
Mcdonald's,Missouri,38.127057,-92.665863
Burger King,Ohio,39.32317,-84.42818
McDonald's,Florida,29.476453805,-81.180980495
Boston Market,Texas,32.663511,-97.402497
Subway,Maryland,39.210293,-76.93554
McDonald's,Michigan,42.8123,-83.7894
SONIC Drive In,Indiana,37.92987,-86.75595
El Paragua Restaurant,New Mexico,35.9979,-106.0628
Taco Bell,Missouri,38.80416,-90.70057
Arby's,Oklahoma,34.91634,-95.74597
Taco John's,Iowa,43.14598,-93.2009
Sonic Drive In,Co Spgs,38.825974,-104.84035
McDonald's,New York,42.09591,-76.05453
Mcdonald's,Tennessee,35.151529,-88.464276
Taco Bell,Iowa,42.51238,-92.43069
McDonald's,Louisiana,31.34461,-92.51946
Burger King,Louisiana,31.345107,-92.517004
Arby's,Indiana,39.67208,-85.136151
McDonald's,Missouri,36.987772,-91.973762
McDonald's,West Virginia,38.397466,-82.565538
McDonald's,Texas,26.19854,-97.67991
Taco Bell,Alabama,34.439438,-86.940455
Del Taco,California,34.055192,-117.176228
Arby's,Iowa,42.51356,-92.430483
Skyline Chili,Ohio,39.34724,-84.21777
Hardee's,Tennessee,35.0543,-85.1865
Taco Bell,Nevada,36.10011,-115.22305
Wendy's,Texas,33.101469,-96.676033
Arby's,Nebraska,41.8743,-103.671
Bojangles' Famous Chicken 'n Biscuits,North Carolina,35.86167,-76.73534
KFC,Indiana,40.18924,-85.4195
Taco Bell,Oregon,45.98959,-123.9214
Chick-Fil-A,North Carolina,34.22461,-77.86808
Wendy's,Michigan,41.79247,-85.42848
Sonic Drive-In,Oklahoma,35.465,-95.52485
Chick-fil-A,South Carolina,33.21027,-79.98215
Jollibee,California,33.840144019,-117.942030933
Wendy's,Pennsylvania,40.305639,-76.925332
KFC,Texas,33.1263,-94.1786
Taco Bell,Texas,33.12621,-94.17888
Jimmy John's,Kansas,38.971464,-95.281257
McDonald's,North Carolina,35.6628,-80.5006
McDonald's,Arkansas,33.88011,-91.48272
Taco Bell,New Jersey,40.00797,-74.7964
McDonald's,Ohio,40.732,-81.09812
Burger King,California,33.709007,-117.85915
Wendy's,Indiana,38.0934,-87.5542
Hardee's,Iowa,41.769334,-91.128399
McDonald's,Virginia,37.01249,-76.40359
Arby's,Oklahoma,35.46481,-97.62062
Krystal,Florida,30.371543,-81.724224
El Pollo Loco,California,34.11151,-118.18969
Taco Bell,Louisiana,30.04469,-89.95918
Arby's,Georgia,33.802735,-84.193523
Jack in the Box,Texas,29.715562,-95.498505
McDonald's,Maryland,39.33662,-76.713
Whataburger,Oklahoma,36.077863,-95.904767
Burger King,Wisconsin,44.902072807,-89.60716397
Burger King,Texas,31.829993825,-106.528361504
Pizza Hut,New Mexico,35.14515,-106.58797
McDonald's,Georgia,33.63564,-84.43328
Checkers,Tennessee,35.07306,-89.86339
McDonald's,Tennessee,36.12208,-89.27628
McDonald's,Wyoming,42.85829,-106.33191
Wendy's,Texas,33.624161,-97.158531
Taco Bell,Massachusetts,41.9058,-71.0472
McDonald's,South Carolina,34.04429,-81.12441
Burger King,Illinois,40.87296,-88.66152
Burger King,Ohio,41.3201,-80.7307
Taco Bell,Mississippi,34.24847,-88.716753
Wendy's,Pennsylvania,40.234327,-75.290888
McDonald's,North Carolina,35.6763,-82.0137
Northeastern State University,Oklahoma,35.9196,-94.96673
Wendy's,Idaho,43.668693,-116.680168
McDonald's,Alabama,33.59405,-86.28229
Subway,Montana,46.589268,-111.971438
Chick-fil-a Truett's Luau,Georgia,33.4463872,-84.46770357
Wendy's,North Carolina,36.071,-80.3401
KFC,Georgia,33.1053,-82.024
Taco Bell,Georgia,33.10519,-82.02386
SUBWAY,Arkansas,34.58852,-94.22589
Burger King,Georgia,33.99426,-83.33705
Taco Bell,West Virginia,39.30528,-81.55042
McDonald's,New Jersey,40.4669,-74.4536
Burger King,West Virginia,39.261298,-80.284373
Mc Donald's,Illinois,42.357089,-90.000123
McDonald's,Arkansas,34.75545,-92.26144
Burger King,Virginia,36.833591,-76.340123
Taco Bell,New York,44.70238,-73.49119
Burger King,Pennsylvania,40.862198,-76.790584
Burger King,New York,40.837593,-73.86024
McDonald's,Indiana,40.892688,-85.504043
Burger King,Rhode Island,41.8168,-71.4455
Long John Silver's,Kentucky,36.72277,-84.16702
Bojangles' Famous Chicken 'n Biscuits,South Carolina,34.247701,-80.593211
Burger King,Massachusetts,42.009583,-71.30556
McDonald's,Kentucky,39.02499,-84.53529
Hardee's,Iowa,42.506139,-94.177668
McDonald's,Alabama,31.35175,-89.24378
Mcdonald's,New York,41.377251,-73.728164
Wendy's,Virginia,38.194638,-79.001259
Chick-fil-A,Maryland,39.496766,-76.651467
Burger King,Louisiana,30.044208,-89.959328
Subway,Kentucky,39.02658,-84.7146
KFC,Florida,26.045,-80.3123
SUBWAY,Minnesota,44.9559,-93.12543
McDonald's,New York,40.8465,-73.89353
Popeyes Louisiana Kitchen,California,37.774911703,-122.437940399
McDonald's,Massachusetts,42.6902,-71.1729
McDonald's,Kentucky,39.015291,-84.675085
Wendy's,Ohio,41.708485,-81.36118
Taco Bell,Louisiana,29.63282,-90.75905
Burger King,New Mexico,35.18433,-106.57778
SUBWAY,New York,40.8465,-73.89353
Wendy's,Arizona,33.304705,-111.944298
Mr. Hero,Ohio,41.70893,-81.36069
Sonic Drive-In,Louisiana,29.63346,-90.75858
Domino's Pizza,North Carolina,35.097393,-79.011116
Boston Market,Maryland,39.14989,-77.20907
Great Steak And Potato Co,North Carolina,35.866896866,-78.575038
Blimpie,Arizona,33.45229,-111.70267
McDonald's,Tennessee,36.4255,-82.31592
Wienerschnitzel,California,38.017254,-121.25777
McDonald's,Ohio,41.2347,-80.8101
Sonic Drive-In,Louisiana,32.23929,-92.71044
KFC,New York,40.8596,-73.1611
El Pollo Loco,California,33.85827,-118.115801
Taco Bell,Missouri,39.10459,-94.51165
Jimmy John's,Michigan,42.9137,-85.5229
Sonic Drive-In,Tennessee,35.08182,-85.0594
SONIC Drive In,Colorado,40.42074,-104.776
Del Taco,Nevada,36.143939,-115.22286
McDonald's,Texas,29.67747,-95.49409
Taco John's,Minnesota,45.03343,-92.84765
Subway,Kentucky,37.744051,-84.841998
Wendy's,Ohio,39.32195,-84.42917
Burger King,Florida,27.495873,-82.620487
Burger King,Florida,26.0465,-80.2517
Burger King,Washington,47.1668,-122.5159
Arby's,Oklahoma,35.54911,-97.61955
Waffle House,Georgia,33.9214,-84.2116
Domino's Pizza,West Virginia,39.43198,-78.98662
Domino's Pizza,Ohio,39.86969,-84.29358
Burger King,Illinois,41.8597,-88.0634
McDonald's,Tennessee,35.76193,-89.54478
Kfc,Hawaii,21.35768,-158.06044
McDonald's,Kentucky,37.98025,-86.1638
Domino's Pizza,Alaska,64.84024,-147.71043
McDonald's,Michigan,43.058379,-85.95701
McDonald's,Georgia,34.11998,-83.76145
Domino's Pizza,Florida,25.8765,-80.3239
McDonald's,Arizona,33.44159,-112.55625
Burger King,California,38.70585,-121.32781
McDonald's,California,33.861249,-118.168354
Boston Market,Maryland,39.07526,-76.54395
Domino's Pizza,New Hampshire,43.54233,-71.46532
McDonald's,Louisiana,32.60097,-93.8428
Farmer Boys,Nevada,36.083996,-115.208512
Domino's Pizza,Mississippi,34.9519,-90.05072
McDonald's,Minnesota,45.51044,-92.99022
Chick-fil-A,Tennessee,35.0113,-85.2113
Del Taco,Oregon,44.9377,-122.9836
Burger King,Alabama,32.385072564,-90.147889514
KFC,Florida,25.733706,-80.28921
Taco Bell,Texas,27.682876,-97.379739
Domino's Pizza,Arizona,33.522842,-112.202556
McDonald's,Indiana,41.666592,-86.894022
Chick-Fil-A,Virginia,38.79826,-77.3171
SONIC Drive In,Florida,30.533239,-84.362859
McDonald's,Oklahoma,35.54815,-97.61717
Domino's Pizza,Florida,27.98365,-82.56763
McDonald's,Ohio,41.71589,-83.68266
Wendy's,Virginia,36.8824,-76.18588
Sonic Drive In,Virginia,37.5904,-77.5048
McDonald's,New York,40.6447,-73.9216
McDonald's,Texas,32.28572,-95.30372
SONIC Drive In,Texas,33.53553758,-101.94017553
Wendy's,North Carolina,35.23587,-80.73816
Wendy's,Maryland,39.21178,-76.937521
McDonald's,Florida,30.2933,-81.60456
Subway,Illinois,41.84019,-87.91984
Long John Silver's,Oklahoma,35.518436,-97.57464
Dairy Queen,Wisconsin,43.4863,-89.4981
McDonald's,Illinois,41.7836,-87.9083
McDonald's,Texas,29.717363318,-95.539486978
SUBWAY,Vermont,44.44926,-73.20896
Taco Bell,Texas,30.085445,-97.822522
McDonald's,Maine,44.00499,-70.07393
McDonald's,Alabama,33.33505,-86.78324
Five Guys,Massachusetts,42.354416,-71.05866
SONIC Drive In,Pennsylvania,40.94101,-76.02612
SONIC Drive In,Alabama,33.23684,-87.55392
Five Guys,New Hampshire,42.926,-72.2975
Arby's,Ohio,41.186932,-80.974449
Kfc,Alabama,34.206252416,-86.871604831
Wendy's,Michigan,42.3132,-85.5434
Carl's Jr.,Nevada,36.08446,-115.11879
McDonald's,New York,42.75501001,-73.759412431
Wendy's,Alabama,33.335034,-86.78361
Arby's,Texas,29.998212388,-95.186809524
Baja Fresh,California,34.17478,-118.59738
Wendy's,Colorado,39.801506,-104.983453
A&W All-American Foods,Florida,28.329555246,-81.515938355
McDonald's,California,37.5944648,-122.5020197
Bojangles' Famous Chicken 'n Biscuits,Virginia,36.883387,-76.182572
SUBWAY,Washington,46.996666,-122.80729
McDonald's,Ohio,40.73993,-84.11283
Jack in the Box,California,37.3557,-118.3957
Dairy Queen,Wyoming,43.48855,-110.76274
Kentucky Fried Chicken,Georgia,33.5865888,-85.057560683
Taco Bueno,Texas,32.67399,-97.193881
McDonald's,Utah,41.157761,-111.93974
McDonald's,Tennessee,36.04584,-86.71307
McDonald's,Florida,26.30021,-80.278689
Subway,Maryland,39.392309,-77.40943
McDonald's,Texas,35.21241,-101.90659
Subway,Florida,25.93289,-80.29386
Bojangles' Famous Chicken 'n Biscuits,South Carolina,34.203,-82.1972
Burger King,Ohio,41.71507,-81.29964
McDonald's,Iowa,42.03578,-91.65579
KFC,California,37.54008,-122.027776
Taco Bell,Indiana,39.910079,-86.262393
Burger King,New York,43.147235,-78.698348
McDonald's,New York,40.65261,-73.92355
Jack's,Alabama,33.6479,-86.6329
Arby's,Co Spgs,38.913264419,-104.788447087
Wendy's,Utah,41.1589,-111.9391
McDonalds,Pennsylvania,40.9813,-76.0177
Taco Bell,Nevada,36.21146,-115.987985
Domino's Pizza,California,34.15407,-118.75182
McDonald's,Utah,40.60985,-112.0266
Burger King,West Virginia,38.31285,-81.56738
Taco Bell,Oklahoma,35.546628468,-97.613838874
Taco Bell,Oklahoma,35.546651,-97.613686
Subway,Louisiana,31.26788,-92.48741
Baskin-Robbins,New York,40.64516,-74.02135
Amigos/Kings Classic,Nebraska,40.86756,-96.72377
McDonald's,Wyoming,41.1716,-104.8293
Carl's Jr.,California,33.860074,-117.789762
Burger King,Virginia,38.79644,-77.18538
Mcdonald's,Texas,32.6739544,-97.414770856
Crispy Chicken & Seafood,Texas,32.85,-97.2631
Subway,Maine,44.828491,-68.755113
Charkies,Illinois,41.91803,-88.1018
Arby's,West Virginia,38.032991,-81.12213
Domino's Pizza,Massachusetts,42.4134,-71.0103
Arctic Circle,Utah,40.6108,-111.89306
KFC,Maine,44.22182,-70.51575
McDonald's,New York,44.31298,-74.1158
Taco Bell,California,37.540779,-122.027399
Burger King,Utah,40.647566,-111.939198
Domino's Pizza,Oregon,44.87205,-123.02243
KFC,Idaho,43.835842,-111.77808
Krystal,Alabama,32.381556,-86.205727
Taco Bell,Minnesota,44.958091,-93.167446
Taco Bell,Georgia,33.586951,-85.057866
Taco Bell,South Carolina,32.863849,-80.050168
Jimmy John's,Colorado,39.414413,-104.86305
Domino's Pizza,Utah,40.60958,-112.02424
McDonald's,West Virginia,39.54498,-77.90904
Burger King,Virginia,36.85902,-76.17517
Subway,Utah,41.12182,-112.02551
Pizza Hut,Florida,28.476013,-81.367885
Bojangles' Famous Chicken 'n Biscuits,Georgia,33.88069,-84.165712
McDonald's,Illinois,41.86569,-87.765386
Wendy's,Alabama,30.727767,-88.171065
Long John Silver's,Texas,32.8463,-96.596
Sonic Drive In,Utah,37.128973,-113.519105315
Dunkin' Donuts,Illinois,41.78931,-87.80132
Ben & Jerry's,DC,38.96537,-77.07636
McDonald's,North Carolina,35.92153,-81.18525
McDonald's,Connecticut,41.35202,-72.05948
Wendy's,Texas,29.722169626,-95.390225588
Waffle House,Ohio,39.8727,-84.1356
McDonald's,Georgia,34.08656,-84.57571
McDonald's,Ohio,39.0394,-83.91978
Burger King,New York,43.164951,-77.646501
Blimpie,New Jersey,40.81554,-74.21965
Taco Bell,Michigan,42.91102,-85.65282
Arby's,Georgia,34.68424,-84.4751
McDonald's,New Hampshire,43.028,-71.0746
Burger King,New York,42.734579,-78.838455
Church's Chicken,Oklahoma,35.54601,-97.61229
White Castle,Ohio,39.3331,-84.52179
McDonald's,Ohio,41.7617,-81.04664
Taco Bell,Virginia,38.476282,-77.994983
Subway,California,37.504223,-121.975876
Jimmy John's,Utah,40.64971,-111.93909
McDonald's,Florida,24.716362,-81.073312
Chick-fil-A,Utah,40.6497,-111.93898
Taco Bell,Texas,32.7926,-96.700431
Wendy's,North Carolina,34.889649152,-76.921967
Burger King,Connecticut,41.352604,-72.059821
Arby's,New York,42.735243,-78.839804
Mc Donalds,California,33.2897,-117.2265
Arby's,Michigan,43.1505,-86.205246
Starbucks,Ohio,41.214575961,-80.751691766
Taco Bell,Hawaii,21.659513,-157.93938
Taco Bell,Texas,29.627594947,-95.466642
Subway,Utah,40.69671,-112.02351
Carl's Jr,Oklahoma,35.44418,-97.42315
McDonald's,Pennsylvania,40.240824,-76.987116
In-N-Out Burger,California,37.784805,-122.28389
Taco Bell,Illinois,41.93787,-88.00298
Round Table Pizza,California,33.1589,-117.10031
Taco Bell,California,39.09349328,-120.95123409
KFC,Washington,47.54208,-122.0453
Taco Bell,Washington,47.54208,-122.0453
Burger King,Indiana,41.45921,-87.06763
Subway,Massachusetts,42.4664,-73.1959
McDonald's,New York,41.94418,-73.99704
QDOBA Mexican Eats,DC,38.89668,-77.02662
Subway,Texas,29.48465,-98.595345
Arby's,Florida,28.551955,-81.456148
Amigos/Kings Classic,Nebraska,40.75546,-96.64543
Wendy's,Massachusetts,41.665811,-70.288796
Taco Bell,North Carolina,35.605504788,-78.56776807
McDonald's,Michigan,42.32302,-85.52094
Bojangles' Famous Chicken 'n Biscuits,North Carolina,35.6873,-79.8224
McDonald's,Minnesota,45.055961,-93.322536
McDonald's,Virginia,37.58877,-77.50158
Carl's Jr.,California,35.354558,-119.06324
McDonald's,Washington,45.66291,-122.55922
Dairy Queen,Kentucky,38.151935,85.764873
Domino's Pizza,Maryland,39.35243,-76.56119
McDonald's,Florida,26.1642,-80.2245
Taco Bell,Florida,30.456297,-87.298292
Cousins Subs,Indiana,39.85146,-86.26289
Jimmy John's,Oklahoma,36.10402,-95.91362
Wendy's,Pennsylvania,40.98072,-76.01655
Arby's,Illinois,38.94631,-90.19022
Domino's Pizza,South Dakota,44.02971,-103.27009
Waffle House,Oklahoma,35.44631,-97.42418
Checkers,Florida,28.482402,-81.309576
KFC,Ohio,39.65983,-84.10994
McDonald's,California,32.7776,-117.0094
Taco Bell,Ohio,39.191204,-84.570536
McDonalds,Minnesota,44.08025,-92.50503
Checkers,Florida,28.35435,-81.67643
McDonald's,Ohio,41.243676,-82.119717
McDonald's,Missouri,36.766235,-90.41665
Domino's Pizza,Rhode Island,41.81918,-71.462685
Wendy's,Ohio,39.03069,-82.02126
McDonald's,Illinois,37.78839,-89.32524
Taco Bell,Maryland,38.5506,-76.59182
Wendy's,Pennsylvania,41.259632,-75.899536
KFC,Ohio,40.28677,-84.1883
Jack In The Box,Nevada,39.47428,-118.78112
McDonald's,Colorado,40.52408,-104.71082
McDonald's,Arkansas,35.22812,-92.38821
Chick-fil-A,New Jersey,40.54808,-74.334319
Papa Gino's,New Hampshire,42.89188,-71.32398
McDonald's,Iowa,41.65958,-93.73658
McDonald's,Iowa,42.0351,-91.553
Wendy's,Ohio,39.35842,-84.26667
Wendy's,Michigan,41.95843,-83.6686
Dairy Queen,Ohio,39.96292,-82.88604
McDonald's,Utah,39.35,-111.5876
Jimmy John's,Indiana,41.56198,-87.514
Steak 'n Shake,Michigan,42.86429,-85.68391
Taco Bell,Georgia,34.87743,-84.30003
McDonald's,Georgia,34.91128,-85.125836
Taco Bell,Texas,31.729456,-98.985878
Jimmy John's,Kentucky,38.03283,-84.49377
Burger King,Georgia,33.947197,-84.335702
Wendy's,Ohio,39.1898,-84.6001
Burger King,California,34.033287281,-117.686954789
Chick-fil-A,Georgia,33.898514,-84.302747
Hardee's,Kentucky,37.8091,-82.802
Wendy's,Idaho,43.83563,-111.77808
Subway,Maine,44.08265,-70.24817
Hardee's / Red Burrito,Missouri,38.513779,-90.439260005
Blimpie Subs & Sandwiches,Massachusetts,42.547753,-70.982478
SONIC Drive In,Missouri,38.55343,-91.00694
Wendy's,Kentucky,37.018665,-84.62787
Panda Express,Ohio,40.86009,-81.43242
Subway,Texas,29.77474,-95.31601
Arby's,Virginia,37.325038,-79.953716
McDonald's,Tennessee,35.1388,-85.2472
Burger King,Wisconsin,44.876,-91.92373
Arby's,Alabama,33.651804,-86.821238
Domino's Pizza,Kentucky,37.9978,-85.70737
McDonald's,Michigan,42.238182,-85.560202
Wendy's,Kentucky,37.0075,-86.3745
McDonald's,Georgia,32.54165,-84.94933
McDonald's,Ohio,39.17112,-84.42675
Arby's,Virginia,38.33889,-77.078805
McDonald's,Ohio,39.18891,-84.60152
Taco Bell,South Carolina,34.7288,-81.6386
McDonald's,West Virginia,37.96669,-80.77566
McDonald's,Kentucky,37.99327,-85.7228
Domino's Pizza,Maryland,38.808067,-76.53923
Five Guys,Georgia,32.54208,-84.94917
Hardee's,Virginia,37.197495,-77.465198
McDonald's,California,37.72792,-122.39261
Mcalister's Deli,Tennessee,35.01665063,-85.20600457
Subway,Illinois,41.79378,-87.80149
SONIC Drive In,Tennessee,35.7461,-86.9353
McDonald's,California,38.6649,-121.2715
Subway,Illinois,41.79623,-87.63046
Whataburger,Texas,30.01587,-97.86232
Hardee's,Alabama,32.38195,-86.2136
Subway,Washington,47.66825,-122.30062
Whataburger,Texas,29.55941,-95.76008
Subway,New Mexico,35.67375,-105.95314
Arby's,Indiana,41.167838,-85.484861
Chick-fil-A,Utah,40.92437,-111.89017
Arby's,Ohio,40.037506,-82.429341
McDonald's,Ohio,40.804127,-81.934325
Wendy's,Ohio,39.34629,-84.21834
Captain D's,Georgia,33.98937,-83.71989
Taco Bell,Alabama,30.59093,-88.17005
Burger King,New York,42.90221,-78.696682
Pizza Hut,Virginia,36.87015,-76.16304
KFC,Pennsylvania,39.81739,-77.23639
Jack in the Box,California,34.6469,-120.458
El Pollo Loco,California,33.853981,-118.167599
Taco Bell,Georgia,33.700899,-84.169873
Hardee's,Virginia,37.272675,-76.68008
Popeyes Louisiana Kitchen,Arkansas,36.16764,-94.12654
McDonald's,Michigan,43.0219,-83.5986
Jimmy John's,Nebraska,40.58491,-98.38851
Taco Bell,Michigan,41.9583,-83.6678
McDonald's,Arizona,33.441588181,-112.555819107
McDonald's,Florida,26.235371,-80.198648
Waffle House,Georgia,33.960541,-84.210061
Arbys,Colorado,39.73971,-104.92495
Burger King,Massachusetts,42.090192,-71.420374
Waffle House,South Carolina,34.8469,-82.34
